sourceType,platformId,platformLabel,date,region,channel,merchant,rawMerchant,brand,product,rawProduct,gmv,quantity,orders,orderId,users
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,酒类专营店,酒小二,,重庆啤酒,重庆山城精品啤酒500ml罐装12箱装,重庆山城精品啤酒整箱500ml*12罐,336.8,7,4,4,2
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,重庆啤酒,重庆山城精品啤酒500ml罐装12箱装,重庆山城精品啤酒整箱500ml*12罐,150.0,3,2,2,2
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,重庆啤酒,重庆山城精品啤酒500ml罐装12箱装,重庆山城精品啤酒整箱500ml*12罐,1980.0,36,20,20,20
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,重庆啤酒,重庆山城精品啤酒500ml罐装12箱装,重庆山城精品啤酒整箱500ml*12罐,49.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,重庆啤酒,重庆山城精品啤酒500ml罐装12箱装,重庆山城精品啤酒整箱500ml*12罐,96.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,酒类专营店,酒小二,,重庆啤酒,山城啤酒8°P瓶装468ml12瓶,山城啤酒8°P瓶装468ml12瓶,195.2,4,3,3,2
full,taobao,淘宝闪购,2026-06-06,CBC-SC,酒类专营店,酒小二,,重庆啤酒,重庆金质啤酒468ml瓶装,重庆金质啤酒8°P瓶装468ml1瓶,16.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,重庆啤酒,重庆山城冰爽啤酒500ml罐装6罐装,重庆山城冰爽8°P啤酒500ml*6听,39.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,重庆啤酒,重庆山城冰爽啤酒500ml罐装6罐装12箱装,重庆山城冰爽啤酒500ml罐装6罐装12箱装,55.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,酒类专营店,酒小二,,重庆啤酒,重庆山城冰爽啤酒500ml罐装6罐装12箱装,重庆山城冰爽啤酒500ml罐装6罐装12箱装,337.0,6,5,5,5
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,酒类专营店,酒小二,,重庆啤酒,重庆啤酒山城秘酿啤酒1L*6罐,重庆啤酒山城秘酿啤酒1L*6罐,95.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,酒类专营店,酒小二,,重庆啤酒,重庆国宾468ml瓶装12瓶装,重庆国宾啤酒9°P瓶装468ml12瓶,252.0,4,4,4,3
full,taobao,淘宝闪购,2026-06-06,CIB华南,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装12瓶装,凯旋166411.8°P白啤330ml*12瓶,135.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月470ml瓶装12箱装,风花雪月啤酒470ml瓶装12箱装,189.0,3,3,3,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月470ml瓶装12箱装,风花雪月啤酒470ml瓶装12箱装,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,110.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,880.0,16,11,11,9
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,392.0,7,5,5,3
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,132.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,286.0,5,5,5,4
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,55.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,440.0,8,7,7,4
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,371.0,7,7,7,7
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,98.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,232.0,4,3,3,3
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,1203.0,21,14,14,12
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,165.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,56.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,800.0,14,13,13,11
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,53.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,361.0,7,5,5,5
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,497.0,10,7,7,6
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒整箱470ml*12瓶,206.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒345ml瓶装24箱装,大理V8啤酒345ml瓶装24箱装,158.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒345ml瓶装24箱装,大理V8啤酒345ml瓶装24箱装,1120.0,16,13,13,11
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,73.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,87.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,74.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,136.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,68.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,73.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,158.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,128.02,2,2,2,2
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,138.0,2,2,2,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,269.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,907.0,14,11,11,10
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,483.0,7,7,7,6
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,1153.0,17,13,13,13
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒575ml瓶装12箱装,大理V8啤酒整箱575ml*12瓶,228.0,4,3,3,3
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒575ml瓶装12箱装,大理V8啤酒整箱575ml*12瓶,46.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月500ml罐装,风花雪月经典8°P啤酒500ml/听,14.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装,大理啤酒Dali8°PV8啤酒470ml/瓶,14.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒470ml瓶装,大理啤酒Dali8°PV8啤酒470ml/瓶,42.0,6,2,2,2
full,taobao,淘宝闪购,2026-06-06,CBC-SC,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装,风花雪月低醇9.4°P柠檬味啤酒500ml听装,45.0,5,4,4,4
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装,风花雪月低醇9.4°P柠檬味啤酒500ml听装,72.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装,风花雪月低醇9.4°P柠檬味啤酒500ml听装,60.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装,风花雪月低醇9.4°P柠檬味啤酒500ml听装,20.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月柠檬味500ml罐装12罐装,风花雪月柠檬味500ml罐装12罐装,158.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装12罐装,风花雪月柠檬味500ml罐装12罐装,86.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装12罐装,风花雪月柠檬味500ml罐装12罐装,73.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,大理啤酒,大理V8醇麦500ml罐装12箱装,大理V8醇麦500ml*12罐/件,58.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-SC,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,63.0,7,6,6,6
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,144.0,12,2,2,2
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,9.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,10.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,20.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐12箱装,风花雪月8.6°P桃花味低醇啤酒整箱装500ml*12听,87.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,46.8,6,2,2,2
full,taobao,淘宝闪购,2026-06-06,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,13.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,58.8,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,27.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,66.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,120.0,12,3,3,3
full,taobao,淘宝闪购,2026-06-06,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,54.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,112.0,8,2,2,2
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,48.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,60.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,54.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,10.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,112.0,10,2,2,2
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,60.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,41.4,3,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,48.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,40.0,5,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,52.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,35.2,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,52.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-CQ,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,36.0,4,2,2,2
full,taobao,淘宝闪购,2026-06-06,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,108.0,12,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,182.5,25,5,5,5
full,taobao,淘宝闪购,2026-06-06,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,50.0,5,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,126.0,12,2,2,2
full,taobao,淘宝闪购,2026-06-06,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,11.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,64.0,8,2,2,2
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,78.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,78.4,8,2,2,2
full,taobao,淘宝闪购,2026-06-06,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,54.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,88.0,8,2,2,2
full,taobao,淘宝闪购,2026-06-06,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,142.8,12,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,582.0,97,20,20,20
full,taobao,淘宝闪购,2026-06-06,CBC-SC,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,114.0,19,3,3,3
full,taobao,淘宝闪购,2026-06-06,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,81.0,9,2,2,2
full,taobao,淘宝闪购,2026-06-06,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,48.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-SC,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CBC-SC,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,264.0,30,10,10,9
full,taobao,淘宝闪购,2026-06-06,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,YN,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,48.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,11.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,161.0,23,4,4,4
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,144.0,16,4,4,4
full,taobao,淘宝闪购,2026-06-06,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,23.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,63.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-06,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,44.0,4,1,1,1
